院校代码,院校名称,专业代码,专业名称,学制,省,城市,本专科,计划数,选考科目要求,收费标准,备注
3562,福州墨尔本理工职业学院(中外合作办学),503,计算机应用技术(中外合作办学),3,福建,福州,高职(专科),5,不提科目要求,18000,
3562,福州墨尔本理工职业学院(中外合作办学),504,大数据技术与应用(中外合作办学),3,福建,福州,高职(专科),5,不提科目要求,18000,
3562,福州墨尔本理工职业学院(中外合作办学),505,会计(中外合作办学),3,福建,福州,高职(专科),6,不提科目要求,18000,
3562,福州墨尔本理工职业学院(中外合作办学),506,国际金融(中外合作办学),3,福建,福州,高职(专科),4,不提科目要求,18000,
3562,福州墨尔本理工职业学院(中外合作办学),507,葡萄酒营销与服务(中外合作办学),3,福建,福州,高职(专科),5,不提科目要求,18000,
3562,福州墨尔本理工职业学院(中外合作办学),508,休闲服务与管理(中外合作办学),3,福建,福州,高职(专科),5,不提科目要求,18000,
3562,福州墨尔本理工职业学院(中外合作办学),509,国际经济与贸易(中外合作办学),3,福建,福州,高职(专科),4,不提科目要求,18000,
3562,福州墨尔本理工职业学院(中外合作办学),510,酒店管理(中外合作办学)(国际酒店管理方向),3,福建,福州,高职(专科),6,不提科目要求,18000,
3562,福州墨尔本理工职业学院(中外合作办学),511,跨境电子商务(中外合作办学),3,福建,福州,高职(专科),2,不提科目要求,18000,
3563,厦门大学(马来西亚分校招生专业),001,汉语言文学,4,福建,马来西亚,本科,1,历史(1门科目考生必须选考方可报考),见简注,马来西亚分校。授课语言主要为英语，要求高考外语成绩不低于120分。入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习。学费：2.5万林吉特/学年，办学地点在马来西亚雪兰莪州雪邦沙叻丁宜。
3563,厦门大学(马来西亚分校招生专业),002,金融学,4,福建,马来西亚,本科,2,不提科目要求,见简注,马来西亚分校。全英文授课，要求高考外语成绩不低于120分。入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习。学费：2.5万林吉特/学年，办学地点在马来西亚雪兰莪州雪邦沙叻丁宜。
3563,厦门大学(马来西亚分校招生专业),003,国际商务,4,福建,马来西亚,本科,1,不提科目要求,见简注,马来西亚分校。全英文授课，要求高考外语成绩不低于120分。入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习。学费：2.5万林吉特/学年，办学地点在马来西亚雪兰莪州雪邦沙叻丁宜。
3563,厦门大学(马来西亚分校招生专业),004,会计学,4,福建,马来西亚,本科,3,不提科目要求,见简注,马来西亚分校。全英文授课，要求高考外语成绩不低于120分。入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习。学费：2.5万林吉特/学年，办学地点在马来西亚雪兰莪州雪邦沙叻丁宜。
3563,厦门大学(马来西亚分校招生专业),009,英语,4,福建,马来西亚,本科,1,不提科目要求,见简注,马来西亚分校。全英文授课，要求高考英语成绩不低于120分。入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习。学费：2.5万林吉特/学年，办学地点在马来西亚雪兰莪州雪邦沙叻丁宜。
3563,厦门大学(马来西亚分校招生专业),014,广告学,4,福建,马来西亚,本科,1,不提科目要求,见简注,马来西亚分校。全英文授课，要求高考外语成绩不低于120分。入学第一年期间达到录取专业要求的雅思等成绩后开始学位课程学习。学费：2.5万林吉特/学年，办学地点在马来西亚雪兰莪州雪邦沙叻丁宜。
3601,东华理工大学,009,国际经济与贸易,4,江西,南昌,本科,4,不提科目要求,4660,南昌校区。
3601,东华理工大学,010,法学,4,江西,南昌,本科,2,不提科目要求,4660,南昌校区。
3601,东华理工大学,015,广告学,4,江西,南昌,本科,2,不提科目要求,4660,南昌校区。
3601,东华理工大学,016,汉语言文学(对外文化交流方向),4,江西,南昌,本科,2,不提科目要求,4380,南昌校区。
3601,东华理工大学,017,英语(外贸方向),4,江西,南昌,本科,5,不提科目要求,4660,南昌校区。
3602,东华理工大学长江学院(独立学院),001,会计学,4,江西,抚州,本科,4,不提科目要求,12000,
3602,东华理工大学长江学院(独立学院),002,财务管理,4,江西,抚州,本科,3,不提科目要求,12000,
3602,东华理工大学长江学院(独立学院),006,英语,4,江西,抚州,本科,4,不提科目要求,12000,
3602,东华理工大学长江学院(独立学院),007,市场营销,4,江西,抚州,本科,4,不提科目要求,12000,
3603,赣南师范大学,001,旅游管理,4,江西,赣州,本科,2,不提科目要求,4270,黄金校区。
3603,赣南师范大学,005,新闻学,4,江西,赣州,本科,4,思想政治(1门科目考生必须选考方可报考),4270,黄金校区。
3603,赣南师范大学,006,历史学(师范),4,江西,赣州,本科,3,"历史,地理(2门科目考生选考其中一门即可报考)",4010,黄金校区。
3603,赣南师范大学,010,应用心理学(师范),4,江西,赣州,本科,4,不提科目要求,4270,黄金校区。
3603,赣南师范大学,011,金融学,4,江西,赣州,本科,4,不提科目要求,4270,黄金校区。
3603,赣南师范大学,012,会计学,4,江西,赣州,本科,4,不提科目要求,4270,黄金校区。
3603,赣南师范大学,013,社会工作,4,江西,赣州,本科,3,思想政治(1门科目考生必须选考方可报考),4270,黄金校区。
3603,赣南师范大学,014,汉语国际教育(师范),4,江西,赣州,本科,2,不提科目要求,4010,黄金校区。
3603,赣南师范大学,016,日语,4,江西,赣州,本科,3,不提科目要求,4270,黄金校区。
3603,赣南师范大学,017,小学教育(师范),4,江西,赣州,本科,4,不提科目要求,4270,黄金校区。
3603,赣南师范大学,018,思想政治教育(师范),4,江西,赣州,本科,4,思想政治(1门科目考生必须选考方可报考),4270,黄金校区。
3603,赣南师范大学,019,法学,4,江西,赣州,本科,4,思想政治(1门科目考生必须选考方可报考),4270,黄金校区。
3603,赣南师范大学,020,学前教育(师范),4,江西,赣州,本科,4,不提科目要求,4270,黄金校区。
3603,赣南师范大学,022,汉语言文学(师范),4,江西,赣州,本科,3,不提科目要求,4010,黄金校区。
3604,赣南医学院,001,公共事业管理,4,江西,赣州,本科,2,不提科目要求,4270,黄金校区。
3604,赣南医学院,006,应用心理学,4,江西,赣州,本科,2,不提科目要求,4270,黄金校区。
3604,赣南医学院,008,法学,4,江西,赣州,本科,2,不提科目要求,4270,黄金校区。
3604,赣南医学院,011,健康服务与管理,4,江西,赣州,本科,2,不提科目要求,4270,黄金校区。
3605,华东交通大学,002,会计学,4,江西,南昌,本科,2,不提科目要求,4660,
3605,华东交通大学,003,金融学,4,江西,南昌,本科,2,不提科目要求,4660,
3605,华东交通大学,004,英语,4,江西,南昌,本科,2,不提科目要求,4660,
3605,华东交通大学,005,人力资源管理,4,江西,南昌,本科,2,不提科目要求,4660,
3605,华东交通大学,006,翻译,4,江西,南昌,本科,2,不提科目要求,4660,
3605,华东交通大学,009,建筑学,5,江西,南昌,本科,2,"物理,历史,地理(3门科目考生选考其中一门即可报考)",7200,
3606,华东交通大学理工学院(独立学院),001,国际经济与贸易,4,江西,南昌,本科,2,不提科目要求,16500,
3606,华东交通大学理工学院(独立学院),002,英语,4,江西,南昌,本科,2,不提科目要求,16500,要求英语高考成绩不低于100分。
3606,华东交通大学理工学院(独立学院),008,会计学,4,江西,南昌,本科,2,不提科目要求,16500,
3606,华东交通大学理工学院(独立学院),009,市场营销,4,江西,南昌,本科,2,不提科目要求,16500,
3606,华东交通大学理工学院(独立学院),011,电子商务,4,江西,南昌,本科,2,不提科目要求,16500,
3606,华东交通大学理工学院(独立学院),012,人力资源管理,4,江西,南昌,本科,2,不提科目要求,16500,
3606,华东交通大学理工学院(独立学院),013,物流管理,4,江西,南昌,本科,2,不提科目要求,16500,
3606,华东交通大学理工学院(独立学院),014,公共事业管理,4,江西,南昌,本科,2,不提科目要求,16500,
3606,华东交通大学理工学院(独立学院),021,建筑学,5,江西,南昌,本科,2,"物理,历史,地理(3门科目考生选考其中一门即可报考)",16500,
3607,江西财经大学,001,金融学类,4,江西,南昌,本科,2,不提科目要求,4660,含金融学、保险学、金融工程、金融科技专业。
3607,江西财经大学,002,工商管理类,4,江西,南昌,本科,4,不提科目要求,4660,含会计学、会计学(注册会计师)、财务管理专业。
3607,江西财经大学,004,外国语言文学类,4,江西,南昌,本科,2,不提科目要求,4660,含商务英语专业。
3607,江西财经大学,005,公共管理类,4,江西,南昌,本科,2,不提科目要求,4660,含行政管理、劳动与社会保障专业。
3607,江西财经大学,006,外国语言文学类,4,江西,南昌,本科,2,不提科目要求,4660,含日语专业。
3607,江西财经大学,007,中国语言文学类,4,江西,南昌,本科,2,不提科目要求,4380,含汉语国际教育(国际商贸)专业。
3607,江西财经大学,010,经济学类,4,江西,南昌,本科,3,不提科目要求,4660,含经济学、国民经济管理专业。
3607,江西财经大学,011,新闻传播学类,4,江西,南昌,本科,4,不提科目要求,4660,含新闻学专业。
3607,江西财经大学,012,经济与贸易类,4,江西,南昌,本科,4,不提科目要求,4660,含国际经济与贸易专业。
3607,江西财经大学,013,金融学(CFA方向),4,江西,南昌,本科,2,不提科目要求,14000,本科教学实验班，注册金融分析师。
3607,江西财经大学,014,国际经济与贸易(CITF方向),4,江西,南昌,本科,1,不提科目要求,14000,本科教学实验班，特许国际贸易金融师
3607,江西财经大学,015,社会学类,4,江西,南昌,本科,2,不提科目要求,4660,含社会工作专业。
3607,江西财经大学,016,金融学(FRM方向),4,江西,南昌,本科,2,不提科目要求,14000,全球金融风险管理师。
3607,江西财经大学,018,法学类,4,江西,南昌,本科,4,不提科目要求,4660,含法学、法学(法务会计)专业。
3607,江西财经大学,019,会计学(国际会计),4,江西,南昌,本科,2,不提科目要求,14000,本科教学实验班
3607,江西财经大学,021,电子商务类,4,江西,南昌,本科,3,不提科目要求,5220,含电子商务专业。
3607,江西财经大学,022,会计学(CIMA方向),4,江西,南昌,本科,2,不提科目要求,14000,特许管理会计师。
3607,江西财经大学,023,会计学(ACCA方向),4,江西,南昌,本科,2,不提科目要求,14000,英国特许注册会计师。
3607,江西财经大学,024,旅游管理类,4,江西,南昌,本科,2,不提科目要求,4660,含旅游管理专业。
3607,江西财经大学,025,市场营销(国际营销),4,江西,南昌,本科,4,不提科目要求,14000,
3607,江西财经大学,026,财政学类,4,江西,南昌,本科,4,不提科目要求,4660,含财政学、税收学专业。
3607,江西财经大学,027,金融学(国际投资与金融),4,江西,南昌,本科,2,不提科目要求,14000,本科教学实验班
3608,江西财经大学现代经济管理学院(独立学院),001,会计学(注册会计师),4,江西,共青城,本科,10,不提科目要求,13000,共青校区。
3608,江西财经大学现代经济管理学院(独立学院),002,会计学,4,江西,共青城,本科,4,不提科目要求,13000,共青校区。
3608,江西财经大学现代经济管理学院(独立学院),003,财务管理,4,江西,共青城,本科,5,不提科目要求,13000,共青校区。
3608,江西财经大学现代经济管理学院(独立学院),004,国际经济与贸易,4,江西,共青城,本科,5,不提科目要求,13000,共青校区。
3608,江西财经大学现代经济管理学院(独立学院),005,保险学,4,江西,共青城,本科,3,不提科目要求,13000,共青校区。
3608,江西财经大学现代经济管理学院(独立学院),006,金融学,4,江西,共青城,本科,6,不提科目要求,13000,共青校区。
3608,江西财经大学现代经济管理学院(独立学院),007,电子商务,4,江西,共青城,本科,7,不提科目要求,13000,共青校区。
3608,江西财经大学现代经济管理学院(独立学院),008,市场营销,4,江西,共青城,本科,8,不提科目要求,13000,共青校区。
3608,江西财经大学现代经济管理学院(独立学院),009,人力资源管理,4,江西,共青城,本科,4,不提科目要求,13000,共青校区。
3608,江西财经大学现代经济管理学院(独立学院),010,物流管理,4,江西,共青城,本科,8,不提科目要求,13000,共青校区。
3608,江西财经大学现代经济管理学院(独立学院),013,法学,4,江西,共青城,本科,4,不提科目要求,13000,共青校区。
3608,江西财经大学现代经济管理学院(独立学院),014,商务英语,4,江西,共青城,本科,4,不提科目要求,13000,共青校区。
3609,江西财经职业学院,501,国际经济与贸易,3,江西,九江,高职(专科),6,不提科目要求,5000,
3609,江西财经职业学院,502,会计,3,江西,九江,高职(专科),28,不提科目要求,5000,
