院校代码,院校名称,专业代码,专业名称,学制,省,城市,本专科,计划数,选考科目要求,收费标准,备注
6153,西安交通大学城市学院(独立学院),001,机器人工程,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),21000,
6153,西安交通大学城市学院(独立学院),002,国际经济与贸易,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),21000,
6153,西安交通大学城市学院(独立学院),003,土木类,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),21000,含土木工程、建筑环境与能源应用工程专业。
6153,西安交通大学城市学院(独立学院),004,电子信息工程,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),21000,
6153,西安交通大学城市学院(独立学院),005,计算机类,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),21000,含计算机科学与技术、软件工程、网络工程、物联网工程专业。
6153,西安交通大学城市学院(独立学院),006,机械设计制造及其自动化,4,陕西,西安,本科,2,物理(1门科目考生必须选考方可报考),21000,
6154,西安交通工程学院(民办学校),001,交通运输,4,陕西,西安,本科,3,物理(1门科目考生必须选考方可报考),21800,
6154,西安交通工程学院(民办学校),501,城市轨道交通机电技术,3,陕西,西安,高职(专科),5,不提科目要求,13000,
6154,西安交通工程学院(民办学校),502,工程造价,3,陕西,西安,高职(专科),3,不提科目要求,11000,
6154,西安交通工程学院(民办学校),503,电气自动化技术,3,陕西,西安,高职(专科),5,不提科目要求,11000,
6154,西安交通工程学院(民办学校),504,建筑工程技术,3,陕西,西安,高职(专科),3,不提科目要求,11000,
6154,西安交通工程学院(民办学校),505,铁道车辆,3,陕西,西安,高职(专科),5,不提科目要求,13000,
6154,西安交通工程学院(民办学校),506,财务管理,3,陕西,西安,高职(专科),3,不提科目要求,10000,
6154,西安交通工程学院(民办学校),507,城市轨道交通通信信号技术,3,陕西,西安,高职(专科),5,不提科目要求,13000,
6154,西安交通工程学院(民办学校),508,学前教育,3,陕西,西安,高职(专科),5,不提科目要求,11000,
6154,西安交通工程学院(民办学校),509,铁道供电技术,3,陕西,西安,高职(专科),5,不提科目要求,13000,
6154,西安交通工程学院(民办学校),510,铁道信号自动控制,3,陕西,西安,高职(专科),5,不提科目要求,13000,
6154,西安交通工程学院(民办学校),511,动车组检修技术,3,陕西,西安,高职(专科),4,不提科目要求,13000,
6154,西安交通工程学院(民办学校),512,铁路桥梁与隧道工程技术,3,陕西,西安,高职(专科),5,不提科目要求,13000,
6154,西安交通工程学院(民办学校),513,城市轨道交通车辆技术,3,陕西,西安,高职(专科),10,不提科目要求,13000,
6154,西安交通工程学院(民办学校),514,城市轨道交通工程技术,3,陕西,西安,高职(专科),4,不提科目要求,13000,
6154,西安交通工程学院(民办学校),515,通信技术,3,陕西,西安,高职(专科),3,不提科目要求,12000,
6154,西安交通工程学院(民办学校),516,城市轨道交通运营管理,3,陕西,西安,高职(专科),7,不提科目要求,13500,
6154,西安交通工程学院(民办学校),517,计算机网络技术,3,陕西,西安,高职(专科),3,不提科目要求,11000,
6156,商洛学院,001,电子信息科学与技术,4,陕西,商洛,本科,2,物理(1门科目考生必须选考方可报考),4500,
6156,商洛学院,002,网络工程,4,陕西,商洛,本科,2,物理(1门科目考生必须选考方可报考),4500,
6156,商洛学院,003,文化产业管理,4,陕西,商洛,本科,2,不提科目要求,3500,
6156,商洛学院,004,电气工程及其自动化,4,陕西,商洛,本科,2,物理(1门科目考生必须选考方可报考),4500,
6156,商洛学院,005,英语(师范),4,陕西,商洛,本科,2,不提科目要求,4500,
6203,兰州城市学院,001,审计学,4,甘肃,兰州,本科,5,不提科目要求,3800,
6203,兰州城市学院,002,通信工程,4,甘肃,兰州,本科,5,物理(1门科目考生必须选考方可报考),6500,培黎校区。
6204,兰州大学,001,经济学类,4,甘肃,兰州,本科,8,"物理,生物,地理(3门科目考生选考其中一门即可报考)",5500,含经济学、国际经济与贸易、金融学、金融工程专业。
6204,兰州大学,002,生物科学类,4,甘肃,兰州,本科,6,"化学,生物(2门科目考生均须选考方可报考)",5800,含生物科学(基地班)、生物技术(基地班)、生物科学、生物技术专业。
6204,兰州大学,003,电子信息类,4,甘肃,兰州,本科,6,物理(1门科目考生必须选考方可报考),5800,含电子信息科学与技术(基地班)、电子信息科学与技术、通信工程、人工智能专业。
6204,兰州大学,004,计算机类,4,甘肃,兰州,本科,6,物理(1门科目考生必须选考方可报考),5800,含计算机科学与技术(基地班)、计算机科学与技术、信息安全、数据科学与大数据技术专业。
6204,兰州大学,005,汉语言文学(戏剧影视方向),4,甘肃,兰州,本科,2,不提科目要求,5000,
6204,兰州大学,006,数学类,4,甘肃,兰州,本科,5,物理(1门科目考生必须选考方可报考),5800,含数学与应用数学(基地班)、数学与应用数学、信息与计算科学专业。
6204,兰州大学,007,物理学类,4,甘肃,兰州,本科,13,物理(1门科目考生必须选考方可报考),5800,含物理学(基地班)、物理学、微电子科学与工程专业。
6204,兰州大学,008,药学,4,甘肃,兰州,本科,3,"化学,生物(2门科目考生选考其中一门即可报考)",6200,
6204,兰州大学,010,化学类,4,甘肃,兰州,本科,12,化学(1门科目考生必须选考方可报考),5800,含化学(基地班)、化学、应用化学、化学工程与工艺、功能材料、能源化学工程专业。
6204,兰州大学,011,大气科学类,4,甘肃,兰州,本科,4,物理(1门科目考生必须选考方可报考),5800,含大气科学(基地班)、大气科学、应用气象学专业。
6204,兰州大学,012,日语,4,甘肃,兰州,本科,3,不提科目要求,5500,
6204,兰州大学,013,英语,4,甘肃,兰州,本科,3,不提科目要求,5500,
6204,兰州大学,014,哲学,4,甘肃,兰州,本科,2,不提科目要求,5000,
6204,兰州大学,015,汉语言文学,4,甘肃,兰州,本科,2,不提科目要求,5000,
6204,兰州大学,016,政治学类,4,甘肃,兰州,本科,2,不提科目要求,5500,含政治学与行政学、国际政治专业。
6204,兰州大学,017,俄语,4,甘肃,兰州,本科,3,不提科目要求,5500,
6204,兰州大学,018,新闻传播学类,4,甘肃,兰州,本科,3,不提科目要求,5500,含新闻学、广播电视学专业。
6204,兰州大学,019,临床医学类,5,甘肃,兰州,本科,6,"化学,生物(2门科目考生均须选考方可报考)",6200,含临床医学、医学影像学、麻醉学、儿科学专业。
6204,兰州大学,020,工商管理类,4,甘肃,兰州,本科,12,"物理,化学,生物(3门科目考生选考其中一门即可报考)",5500,含管理科学(基地班)、会计学、市场营销、人力资源管理、信息管理与信息系统、行政管理专业。
6204,兰州大学,021,地质学类,4,甘肃,兰州,本科,2,"物理,化学(2门科目考生选考其中一门即可报考)",5800,含地质学、地质学(资源勘查方向)、地球化学、地质学(环境地质方向)专业。
6204,兰州大学,022,地理科学类,4,甘肃,兰州,本科,4,"物理,化学(2门科目考生选考其中一门即可报考)",5800,含地理科学(基地班)、自然地理与资源环境、人文地理与城乡规划、地理信息科学专业。
6204,兰州大学,023,核化工与核燃料工程,4,甘肃,兰州,本科,2,"物理,化学(2门科目考生均须选考方可报考)",5800,
6204,兰州大学,024,土木工程,4,甘肃,兰州,本科,3,物理(1门科目考生必须选考方可报考),5800,
6204,兰州大学,025,核工程与核技术,4,甘肃,兰州,本科,2,物理(1门科目考生必须选考方可报考),5800,
6204,兰州大学,026,口腔医学,5,甘肃,兰州,本科,2,"物理,化学,生物(3门科目考生选考其中一门即可报考)",6200,
6204,兰州大学,027,广告学,4,甘肃,兰州,本科,2,不提科目要求,5500,
6204,兰州大学,028,应用化学(放射化学方向),4,甘肃,兰州,本科,2,化学(1门科目考生必须选考方可报考),5800,
6204,兰州大学,029,环境科学与工程类,4,甘肃,兰州,本科,3,"物理,化学(2门科目考生选考其中一门即可报考)",5800,含环境科学、环境工程专业。
6204,兰州大学,030,知识产权,4,甘肃,兰州,本科,3,不提科目要求,5500,
6204,兰州大学,031,辐射防护与核安全,4,甘肃,兰州,本科,2,物理(1门科目考生必须选考方可报考),5800,
6204,兰州大学,032,材料类,4,甘肃,兰州,本科,5,"物理,化学(2门科目考生均须选考方可报考)",5800,含材料物理、材料化学专业。
6204,兰州大学,033,应用物理学(原子核物理方向),4,甘肃,兰州,本科,3,物理(1门科目考生必须选考方可报考),5800,
6204,兰州大学,034,德语,4,甘肃,兰州,本科,2,不提科目要求,5500,
6205,兰州交通大学,001,建筑环境与能源应用工程,4,甘肃,兰州,本科,3,物理(1门科目考生必须选考方可报考),4700,
6205,兰州交通大学,002,交通运输,4,甘肃,兰州,本科,3,物理(1门科目考生必须选考方可报考),4700,
6205,兰州交通大学,003,物流管理,4,甘肃,兰州,本科,3,物理(1门科目考生必须选考方可报考),4700,
6205,兰州交通大学,004,土木工程,4,甘肃,兰州,本科,2,物理(1门科目考生必须选考方可报考),4700,
6205,兰州交通大学,005,给排水科学与工程,4,甘肃,兰州,本科,2,物理(1门科目考生必须选考方可报考),4700,
6205,兰州交通大学,006,工程造价,4,甘肃,兰州,本科,2,物理(1门科目考生必须选考方可报考),4700,
6205,兰州交通大学,007,土木工程(卓越计划班),4,甘肃,兰州,本科,2,物理(1门科目考生必须选考方可报考),4700,
6205,兰州交通大学,008,水利水电工程,4,甘肃,兰州,本科,2,物理(1门科目考生必须选考方可报考),4700,
6205,兰州交通大学,009,工程管理,4,甘肃,兰州,本科,2,物理(1门科目考生必须选考方可报考),4700,
6205,兰州交通大学,010,机械设计制造及其自动化,4,甘肃,兰州,本科,2,物理(1门科目考生必须选考方可报考),4700,
6205,兰州交通大学,011,车辆工程,4,甘肃,兰州,本科,2,物理(1门科目考生必须选考方可报考),4700,
6205,兰州交通大学,012,车辆工程(卓越计划班),4,甘肃,兰州,本科,2,物理(1门科目考生必须选考方可报考),4700,
6205,兰州交通大学,013,测控技术与仪器,4,甘肃,兰州,本科,2,物理(1门科目考生必须选考方可报考),4700,
6205,兰州交通大学,014,物联网工程,4,甘肃,兰州,本科,2,物理(1门科目考生必须选考方可报考),4700,
6205,兰州交通大学,015,通信工程,4,甘肃,兰州,本科,4,物理(1门科目考生必须选考方可报考),4700,
6205,兰州交通大学,016,计算机科学与技术,4,甘肃,兰州,本科,2,物理(1门科目考生必须选考方可报考),4700,
6205,兰州交通大学,017,电子信息工程,4,甘肃,兰州,本科,4,物理(1门科目考生必须选考方可报考),4700,
6205,兰州交通大学,018,工商管理,4,甘肃,兰州,本科,4,不提科目要求,4000,
6205,兰州交通大学,019,财务管理,4,甘肃,兰州,本科,4,不提科目要求,4000,
6205,兰州交通大学,020,自动化,4,甘肃,兰州,本科,2,物理(1门科目考生必须选考方可报考),4700,
6205,兰州交通大学,021,轨道交通信号与控制,4,甘肃,兰州,本科,3,物理(1门科目考生必须选考方可报考),4700,
6205,兰州交通大学,022,电气工程及其自动化,4,甘肃,兰州,本科,3,物理(1门科目考生必须选考方可报考),4700,
6205,兰州交通大学,025,新能源科学与工程,4,甘肃,兰州,本科,2,物理(1门科目考生必须选考方可报考),4700,
